ID,Age,Agency,Agency Type,Commision (in value),Destination,Distribution Channel,Duration,Gender,Net Sales,Product Name,Claim
29420,56,C2B,Airlines,3.38,SINGAPORE,Online,7,M,13.5,Bronze Plan,0
40974,36,EPX,Travel Agency,0.0,POLAND,Online,23,,68.0,Cancellation Plan,0
7667,35,JZI,Airlines,9.1,HONG KONG,Online,18,F,26.0,Basic Plan,0
27060,48,KML,Travel Agency,10.64,INDONESIA,Online,18,F,28.0,Value Plan,1
56628,39,LWC,Travel Agency,107.25,CHINA,Online,368,F,165.0,Annual Travel Protect Silver,1
18319,35,C2B,Airlines,63.21,SINGAPORE,Online,368,M,252.85,Annual Silver Plan,1
5603,37,CWT,Travel Agency,41.58,AUSTRALIA,Online,39,,69.3,Rental Vehicle Excess Insurance,1
27827,36,EPX,Travel Agency,0.0,SINGAPORE,Online,4,,11.0,Cancellation Plan,0
60771,24,C2B,Airlines,103.0,SINGAPORE,Online,166,M,412.0,Silver Plan,1
39636,48,SSI,Airlines,0.38,SINGAPORE,Online,276,,1.35,Ticket Protector,0
52182,34,C2B,Airlines,18.0,SINGAPORE,Online,66,M,72.0,Silver Plan,1
59466,35,EPX,Travel Agency,0.0,CHINA,Online,4,,38.0,Cancellation Plan,0
59333,27,LWC,Travel Agency,25.84,CHINA,Online,9,F,39.75,Single Trip Travel Protect Silver,0
38389,21,EPX,Travel Agency,0.0,CHINA,Online,30,,0.0,Cancellation Plan,0
13126,36,EPX,Travel Agency,0.0,PHILIPPINES,Online,100,,10.0,Cancellation Plan,0
18810,31,CWT,Travel Agency,11.88,UNITED ARAB EMIRATES,Online,19,,19.8,Rental Vehicle Excess Insurance,0
43237,46,CWT,Travel Agency,11.88,MALAYSIA,Online,16,,19.8,Rental Vehicle Excess Insurance,0
42248,49,CWT,Travel Agency,17.82,THAILAND,Online,8,,29.7,Rental Vehicle Excess Insurance,0
25985,36,EPX,Travel Agency,0.0,HONG KONG,Online,41,,18.0,Cancellation Plan,0
44958,40,C2B,Airlines,83.25,SINGAPORE,Online,365,M,333.0,Annual Gold Plan,1
1476,30,EPX,Travel Agency,0.0,INDONESIA,Online,16,,12.0,Cancellation Plan,0
35053,38,JZI,Airlines,7.7,MALAYSIA,Online,7,M,22.0,Basic Plan,0
37564,47,JZI,Airlines,7.7,CAMBODIA,Online,22,M,22.0,Basic Plan,0
60080,31,CWT,Travel Agency,59.4,AUSTRALIA,Online,10,,99.0,Rental Vehicle Excess Insurance,0
52908,36,EPX,Travel Agency,0.0,AUSTRALIA,Online,16,,79.0,Cancellation Plan,0
53558,69,CBH,Travel Agency,9.57,THAILAND,Offline,24,F,0.0,Comprehensive Plan,0
12213,24,EPX,Travel Agency,0.0,"KOREA, REPUBLIC OF",Online,69,,20.0,1 way Comprehensive Plan,0
13925,48,ART,Airlines,19.35,SINGAPORE,Online,19,M,55.3,24 Protect,0
17761,37,C2B,Airlines,20.15,SINGAPORE,Online,22,M,80.6,Bronze Plan,0
6915,74,EPX,Travel Agency,0.0,CHINA,Online,239,,20.0,2 way Comprehensive Plan,0
30266,48,SSI,Airlines,2.2,SINGAPORE,Online,77,,7.84,Ticket Protector,0
52393,32,C2B,Airlines,21.6,SINGAPORE,Online,66,F,86.4,Silver Plan,1
4071,36,C2B,Airlines,112.31,SINGAPORE,Online,386,F,449.25,Annual Gold Plan,1
9699,28,CWT,Travel Agency,17.82,MALAYSIA,Online,15,,29.7,Rental Vehicle Excess Insurance,0
5996,40,C2B,Airlines,63.21,SINGAPORE,Online,364,M,252.85,Annual Silver Plan,1
52046,75,TST,Travel Agency,10.5,MALAYSIA,Offline,53,F,30.0,Travel Cruise Protect,0
51096,57,RAB,Airlines,12.4,BRUNEI DARUSSALAM,Online,11,F,31.0,Value Plan,0
57835,35,EPX,Travel Agency,0.0,CHINA,Online,86,,0.0,Cancellation Plan,0
308,31,EPX,Travel Agency,0.0,MALAYSIA,Online,47,,37.0,2 way Comprehensive Plan,0
18551,22,ADM,Travel Agency,41.42,FRANCE,Online,100,F,109.0,Value Plan,0
2212,50,C2B,Airlines,12.5,SINGAPORE,Online,10,F,50.0,Silver Plan,1
443,36,EPX,Travel Agency,0.0,PHILIPPINES,Online,52,,34.0,2 way Comprehensive Plan,0
29565,36,EPX,Travel Agency,0.0,THAILAND,Online,21,,38.0,Cancellation Plan,1
50233,50,CWT,Travel Agency,5.94,MALAYSIA,Online,7,,9.9,Rental Vehicle Excess Insurance,0
56150,72,CWT,Travel Agency,89.1,UNITED KINGDOM,Online,38,,148.5,Rental Vehicle Excess Insurance,0
42455,36,EPX,Travel Agency,0.0,UNITED KINGDOM,Online,118,,112.0,2 way Comprehensive Plan,0
419,33,C2B,Airlines,15.56,SINGAPORE,Online,11,M,62.25,Silver Plan,1
25871,31,C2B,Airlines,63.21,SINGAPORE,Online,380,F,252.85,Annual Silver Plan,1
18222,36,EPX,Travel Agency,0.0,CAMBODIA,Online,19,,31.0,Cancellation Plan,0
16143,118,JZI,Airlines,12.6,HONG KONG,Online,1,M,36.0,Value Plan,0
61154,35,EPX,Travel Agency,0.0,INDIA,Online,43,,22.0,Cancellation Plan,0
32086,36,EPX,Travel Agency,0.0,INDIA,Online,159,,28.0,2 way Comprehensive Plan,0
38671,29,C2B,Airlines,63.21,SINGAPORE,Online,364,M,252.85,Annual Silver Plan,1
33793,46,C2B,Airlines,10.38,SINGAPORE,Online,44,M,41.5,Silver Plan,0
34342,30,TTW,Travel Agency,0.0,SINGAPORE,Offline,368,F,86.0,Spouse or Parents Comprehensive Plan,0
20812,32,EPX,Travel Agency,0.0,JAPAN,Online,45,,20.0,2 way Comprehensive Plan,0
25453,42,C2B,Airlines,25.51,SINGAPORE,Online,70,F,102.05,Silver Plan,0
40644,30,CWT,Travel Agency,35.64,AUSTRALIA,Online,24,,59.4,Rental Vehicle Excess Insurance,1
30094,35,EPX,Travel Agency,0.0,INDONESIA,Online,4,,10.0,Cancellation Plan,0
49575,27,C2B,Airlines,9.75,SINGAPORE,Online,58,M,39.0,Bronze Plan,1
43797,36,EPX,Travel Agency,0.0,CHINA,Online,30,,39.0,Cancellation Plan,0
28788,36,EPX,Travel Agency,0.0,SWITZERLAND,Online,36,,112.0,2 way Comprehensive Plan,1
33828,24,CWT,Travel Agency,11.88,THAILAND,Online,26,,19.8,Rental Vehicle Excess Insurance,0
42768,36,EPX,Travel Agency,0.0,SINGAPORE,Online,12,,20.0,1 way Comprehensive Plan,0
29068,30,C2B,Airlines,3.38,SINGAPORE,Online,6,M,13.5,Bronze Plan,0
38791,25,C2B,Airlines,19.63,SINGAPORE,Online,41,F,78.5,Silver Plan,0
42251,42,CWT,Travel Agency,35.64,SPAIN,Online,22,,59.4,Rental Vehicle Excess Insurance,0
25283,25,C2B,Airlines,7.64,SINGAPORE,Online,9,M,30.55,Bronze Plan,0
10929,47,JZI,Airlines,7.7,INDIA,Online,8,F,22.0,Basic Plan,0
46378,36,EPX,Travel Agency,0.0,NEW ZEALAND,Online,160,,77.0,2 way Comprehensive Plan,0
593,41,JZI,Airlines,24.15,HONG KONG,Online,15,M,69.0,Value Plan,0
7479,23,C2B,Airlines,19.99,SINGAPORE,Online,45,F,79.95,Bronze Plan,0
26317,34,EPX,Travel Agency,0.0,MALAYSIA,Online,42,,20.0,1 way Comprehensive Plan,0
43022,58,TST,Travel Agency,10.5,MALAYSIA,Offline,72,M,30.0,Travel Cruise Protect,0
56673,66,C2B,Airlines,4.0,SINGAPORE,Online,17,F,16.0,Bronze Plan,0
30149,63,C2B,Airlines,11.75,SINGAPORE,Online,16,M,47.0,Bronze Plan,1
27000,36,EPX,Travel Agency,0.0,SINGAPORE,Online,1,,10.0,Cancellation Plan,0
45339,28,C2B,Airlines,9.75,SINGAPORE,Online,11,F,39.0,Silver Plan,0
50363,28,CWT,Travel Agency,11.88,MALAYSIA,Online,7,,19.8,Rental Vehicle Excess Insurance,0
55720,64,C2B,Airlines,9.75,SINGAPORE,Online,34,F,39.0,Bronze Plan,1
45752,36,EPX,Travel Agency,0.0,CHINA,Online,20,,55.0,2 way Comprehensive Plan,0
39640,59,JZI,Airlines,6.3,MALAYSIA,Online,18,M,18.0,Basic Plan,0
52619,34,C2B,Airlines,12.13,SINGAPORE,Online,15,F,48.5,Silver Plan,1
56113,17,C2B,Airlines,6.0,SINGAPORE,Online,14,F,0.0,Bronze Plan,0
7106,50,CWT,Travel Agency,35.64,SOUTH AFRICA,Online,111,,59.4,Rental Vehicle Excess Insurance,1
13016,45,EPX,Travel Agency,0.0,VIET NAM,Online,4,,23.0,2 way Comprehensive Plan,0
56983,29,C2B,Airlines,4.0,SINGAPORE,Online,5,F,16.0,Bronze Plan,1
43944,36,EPX,Travel Agency,0.0,SINGAPORE,Online,2,,10.0,Cancellation Plan,0
7115,35,CWT,Travel Agency,17.82,UNITED STATES,Online,11,,29.7,Rental Vehicle Excess Insurance,0
5251,39,EPX,Travel Agency,0.0,UNITED STATES,Online,30,,58.0,Cancellation Plan,0
28072,35,C2B,Airlines,4.5,SINGAPORE,Online,29,F,18.0,Bronze Plan,1
49561,47,JZI,Airlines,12.25,AUSTRALIA,Online,48,M,35.0,Basic Plan,0
58571,31,CWT,Travel Agency,41.58,LEBANON,Online,21,,69.3,Rental Vehicle Excess Insurance,0
24323,36,EPX,Travel Agency,0.0,"KOREA, REPUBLIC OF",Online,37,,20.0,1 way Comprehensive Plan,0
44081,26,CWT,Travel Agency,53.46,AUSTRALIA,Online,24,,89.1,Rental Vehicle Excess Insurance,0
50141,36,EPX,Travel Agency,0.0,MALAYSIA,Online,9,,18.0,Cancellation Plan,0
52077,84,TST,Travel Agency,10.5,MALAYSIA,Offline,17,F,30.0,Travel Cruise Protect,0
13219,37,CWT,Travel Agency,41.58,"KOREA, REPUBLIC OF",Online,157,,69.3,Rental Vehicle Excess Insurance,0
55851,36,EPX,Travel Agency,0.0,MYANMAR,Online,10,,15.0,Cancellation Plan,0
51601,45,LWC,Travel Agency,43.55,SWITZERLAND,Online,27,M,67.0,Single Trip Travel Protect Gold,0
34378,55,C2B,Airlines,7.64,SINGAPORE,Online,52,F,30.55,Bronze Plan,0
21302,46,EPX,Travel Agency,0.0,UNITED STATES,Online,34,,49.0,Cancellation Plan,0
14261,32,EPX,Travel Agency,0.0,INDONESIA,Online,6,,11.0,Cancellation Plan,0
5785,48,ART,Airlines,16.16,PHILIPPINES,Online,4,M,46.16,24 Protect,0
40909,27,C2B,Airlines,9.75,SINGAPORE,Online,90,F,39.0,Silver Plan,1
54855,36,EPX,Travel Agency,0.0,THAILAND,Online,43,,31.0,Cancellation Plan,0
40774,28,CWT,Travel Agency,35.64,AUSTRALIA,Online,7,,59.4,Rental Vehicle Excess Insurance,0
1993,43,EPX,Travel Agency,0.0,CANADA,Online,20,,112.0,2 way Comprehensive Plan,0
21929,59,JZI,Airlines,7.7,HONG KONG,Online,3,M,22.0,Basic Plan,1
26499,39,JZI,Airlines,12.25,CHINA,Online,14,M,35.0,Basic Plan,0
23617,36,EPX,Travel Agency,0.0,SINGAPORE,Online,78,,139.0,2 way Comprehensive Plan,0
16728,38,EPX,Travel Agency,0.0,SINGAPORE,Online,44,,10.0,Cancellation Plan,0
46073,18,C2B,Airlines,14.13,SINGAPORE,Online,91,F,56.5,Silver Plan,1
54504,57,C2B,Airlines,8.38,SINGAPORE,Online,32,F,33.5,Bronze Plan,1
23603,36,EPX,Travel Agency,0.0,INDONESIA,Online,27,,20.0,2 way Comprehensive Plan,0
30036,26,CWT,Travel Agency,17.82,THAILAND,Online,9,,29.7,Rental Vehicle Excess Insurance,1
50406,36,EPX,Travel Agency,0.0,CHINA,Online,32,,41.0,2 way Comprehensive Plan,0
35924,35,EPX,Travel Agency,0.0,THAILAND,Online,123,,20.0,2 way Comprehensive Plan,0
51480,35,C2B,Airlines,8.38,SINGAPORE,Online,115,F,33.5,Bronze Plan,1
16931,25,EPX,Travel Agency,0.0,UNITED STATES,Online,40,,16.0,Cancellation Plan,0
50858,36,EPX,Travel Agency,0.0,NETHERLANDS,Online,46,,13.0,Cancellation Plan,0
57337,35,C2B,Airlines,11.7,SINGAPORE,Online,19,F,46.8,Silver Plan,1
36752,23,C2B,Airlines,11.75,SINGAPORE,Online,162,M,47.0,Bronze Plan,0
2845,35,EPX,Travel Agency,0.0,UNITED STATES,Online,134,,80.0,Cancellation Plan,0
2547,34,CWT,Travel Agency,17.82,THAILAND,Online,6,,29.7,Rental Vehicle Excess Insurance,0
10351,118,JWT,Airlines,24.8,INDIA,Online,23,,62.0,Value Plan,0
10496,36,EPX,Travel Agency,0.0,ITALY,Online,34,,15.0,Cancellation Plan,0
33320,36,EPX,Travel Agency,0.0,SINGAPORE,Online,193,,71.0,Cancellation Plan,0
5039,36,EPX,Travel Agency,0.0,CHINA,Online,6,,32.0,Cancellation Plan,0
41009,36,EPX,Travel Agency,0.0,INDIA,Online,77,,80.0,Cancellation Plan,0
47435,58,CWT,Travel Agency,29.7,UNITED KINGDOM,Online,50,,49.5,Rental Vehicle Excess Insurance,0
46718,32,C2B,Airlines,5.25,SINGAPORE,Online,21,F,21.0,Bronze Plan,0
16864,36,EPX,Travel Agency,0.0,UNITED KINGDOM,Online,80,,62.0,2 way Comprehensive Plan,1
52218,49,CWT,Travel Agency,23.76,AUSTRALIA,Online,40,,39.6,Rental Vehicle Excess Insurance,0
1096,36,EPX,Travel Agency,0.0,VIET NAM,Online,57,,20.0,2 way Comprehensive Plan,0
45856,30,C2B,Airlines,9.75,SINGAPORE,Online,9,M,39.0,Silver Plan,1
48636,29,C2B,Airlines,5.25,SINGAPORE,Online,5,F,21.0,Bronze Plan,0
8512,47,JZI,Airlines,17.15,NEPAL,Online,65,F,0.0,Basic Plan,0
21524,48,EPX,Travel Agency,0.0,THAILAND,Online,34,,20.0,2 way Comprehensive Plan,0
49548,35,LWC,Travel Agency,132.99,CHINA,Online,365,M,204.6,Annual Travel Protect Gold,1
2653,36,EPX,Travel Agency,0.0,AUSTRALIA,Online,268,,67.0,Cancellation Plan,0
7122,48,CWT,Travel Agency,17.82,MALAYSIA,Online,61,,29.7,Rental Vehicle Excess Insurance,0
42866,36,EPX,Travel Agency,0.0,HONG KONG,Online,115,,20.0,2 way Comprehensive Plan,0
30124,50,JZI,Airlines,15.4,NEW ZEALAND,Online,71,F,44.0,Basic Plan,1
53598,39,C2B,Airlines,22.0,SINGAPORE,Online,16,M,88.0,Gold Plan,1
2534,34,JZI,Airlines,7.7,HONG KONG,Online,4,M,22.0,Basic Plan,0
4101,36,EPX,Travel Agency,0.0,SINGAPORE,Online,13,,20.0,2 way Comprehensive Plan,0
61692,30,CWT,Travel Agency,29.7,THAILAND,Online,6,,49.5,Rental Vehicle Excess Insurance,0
9978,36,EPX,Travel Agency,0.0,NORWAY,Online,40,,31.0,2 way Comprehensive Plan,0
31245,45,CWT,Travel Agency,35.64,THAILAND,Online,34,,59.4,Rental Vehicle Excess Insurance,0
59067,35,EPX,Travel Agency,0.0,SINGAPORE,Online,18,,17.0,Cancellation Plan,0
7463,51,JZI,Airlines,12.6,UNITED ARAB EMIRATES,Online,12,M,36.0,Basic Plan,0
60580,37,JZI,Airlines,6.3,VIET NAM,Online,7,M,18.0,Basic Plan,0
50173,118,JWT,Airlines,40.0,INDIA,Online,48,M,100.0,Value Plan,0
29553,36,EPX,Travel Agency,0.0,JAPAN,Online,2,,26.0,Cancellation Plan,0
38335,31,CWT,Travel Agency,23.76,ICELAND,Online,18,,39.6,Rental Vehicle Excess Insurance,0
5246,36,EPX,Travel Agency,0.0,HONG KONG,Online,11,,25.0,Cancellation Plan,0
31299,36,EPX,Travel Agency,0.0,MALAYSIA,Online,24,,10.0,Cancellation Plan,0
19956,33,EPX,Travel Agency,0.0,UNITED STATES,Online,47,,112.0,2 way Comprehensive Plan,0
50323,50,JZI,Airlines,7.7,THAILAND,Online,5,M,22.0,Basic Plan,0
23708,36,EPX,Travel Agency,0.0,CHINA,Online,47,,39.0,Cancellation Plan,0
43690,39,C2B,Airlines,54.0,SINGAPORE,Online,366,F,216.0,Annual Silver Plan,1
27834,36,EPX,Travel Agency,0.0,INDONESIA,Online,6,,10.0,Cancellation Plan,0
26246,36,EPX,Travel Agency,0.0,MALAYSIA,Online,7,,26.0,2 way Comprehensive Plan,0
4959,58,CWT,Travel Agency,47.52,GERMANY,Online,51,,79.2,Rental Vehicle Excess Insurance,1
612,52,CWT,Travel Agency,11.88,UNITED STATES,Online,8,,19.8,Rental Vehicle Excess Insurance,0
30476,87,C2B,Airlines,13.16,SINGAPORE,Online,27,F,52.65,Silver Plan,0
52689,35,EPX,Travel Agency,0.0,UNITED STATES,Online,36,,112.0,2 way Comprehensive Plan,0
60385,39,LWC,Travel Agency,112.61,INDONESIA,Online,373,F,173.25,Annual Travel Protect Silver,0
10163,41,JZI,Airlines,6.3,THAILAND,Online,12,M,18.0,Basic Plan,0
36432,53,CWT,Travel Agency,17.82,AUSTRALIA,Online,4,,29.7,Rental Vehicle Excess Insurance,0
55155,34,C2B,Airlines,4.0,SINGAPORE,Online,4,M,16.0,Bronze Plan,0
41904,56,EPX,Travel Agency,0.0,HONG KONG,Online,7,,14.0,Cancellation Plan,0
21250,36,EPX,Travel Agency,0.0,CHINA,Online,8,,35.0,2 way Comprehensive Plan,0
13175,22,JZI,Airlines,14.0,CHINA,Online,41,M,40.0,Basic Plan,0
35311,36,EPX,Travel Agency,0.0,THAILAND,Online,33,,20.0,2 way Comprehensive Plan,0
55958,35,CWT,Travel Agency,17.82,GREECE,Online,22,,29.7,Rental Vehicle Excess Insurance,1
49056,36,EPX,Travel Agency,0.0,THAILAND,Online,8,,20.0,2 way Comprehensive Plan,0
28276,35,JZI,Airlines,7.7,CHINA,Online,1,M,22.0,Basic Plan,0
39994,36,EPX,Travel Agency,0.0,JAPAN,Online,127,,27.0,Cancellation Plan,0
31258,36,EPX,Travel Agency,0.0,INDONESIA,Online,27,,24.0,2 way Comprehensive Plan,0
53173,40,CWT,Travel Agency,59.4,NEW ZEALAND,Online,63,,99.0,Rental Vehicle Excess Insurance,0
44932,38,C2B,Airlines,7.38,SINGAPORE,Online,8,F,29.5,Silver Plan,1
38961,38,C2B,Airlines,11.75,SINGAPORE,Online,13,M,47.0,Bronze Plan,1
7914,35,EPX,Travel Agency,0.0,CANADA,Online,71,,27.0,1 way Comprehensive Plan,0
30524,48,CWT,Travel Agency,59.4,AUSTRALIA,Online,195,,0.0,Rental Vehicle Excess Insurance,0
31214,25,C2B,Airlines,15.88,SINGAPORE,Online,44,F,63.5,Silver Plan,0
62477,35,EPX,Travel Agency,0.0,SINGAPORE,Online,5,,18.0,Cancellation Plan,0
14023,36,EPX,Travel Agency,0.0,CHINA,Online,27,,32.0,Cancellation Plan,0
30558,36,EPX,Travel Agency,0.0,MALAYSIA,Online,57,,21.0,2 way Comprehensive Plan,0
32149,36,EPX,Travel Agency,0.0,"TAIWAN, PROVINCE OF CHINA",Online,41,,20.0,1 way Comprehensive Plan,0
37666,53,EPX,Travel Agency,0.0,UNITED STATES,Online,56,,13.0,Cancellation Plan,0
54329,67,C2B,Airlines,20.25,SINGAPORE,Online,46,F,81.0,Bronze Plan,1
59721,26,EPX,Travel Agency,0.0,THAILAND,Online,26,,20.0,2 way Comprehensive Plan,0
62499,41,EPX,Travel Agency,0.0,INDONESIA,Online,19,,10.0,Cancellation Plan,0
46920,67,C2B,Airlines,15.0,SINGAPORE,Online,17,F,60.0,Bronze Plan,1
47805,35,CWT,Travel Agency,17.82,AUSTRALIA,Online,6,,29.7,Rental Vehicle Excess Insurance,0
33038,26,C2B,Airlines,11.75,SINGAPORE,Online,48,F,47.0,Bronze Plan,0
56696,32,C2B,Airlines,83.25,SINGAPORE,Online,364,F,333.0,Annual Gold Plan,0
47948,33,LWC,Travel Agency,208.16,UNITED STATES,Online,368,M,320.25,Annual Travel Protect Gold,1
55304,61,LWC,Travel Agency,166.53,UNITED STATES,Online,365,M,256.2,Annual Travel Protect Gold,1
22689,24,C2B,Airlines,74.26,SINGAPORE,Online,105,F,297.05,Silver Plan,1
34929,18,C2B,Airlines,19.63,SINGAPORE,Online,30,M,78.5,Silver Plan,0
51705,36,EPX,Travel Agency,0.0,CHINA,Online,35,,85.0,2 way Comprehensive Plan,0
34749,26,C2B,Airlines,3.38,SINGAPORE,Online,6,F,13.5,Bronze Plan,1
27100,36,C2B,Airlines,63.21,SINGAPORE,Online,374,F,252.85,Annual Silver Plan,1
57074,36,EPX,Travel Agency,0.0,BANGLADESH,Online,33,,24.0,Cancellation Plan,0
22239,56,EPX,Travel Agency,0.0,MALAYSIA,Online,4,,12.0,Cancellation Plan,0
5484,36,EPX,Travel Agency,0.0,INDIA,Online,30,,22.0,2 way Comprehensive Plan,0
13718,34,JZI,Airlines,10.5,MYANMAR,Online,44,F,30.0,Basic Plan,0
24603,36,EPX,Travel Agency,0.0,THAILAND,Online,249,,20.0,2 way Comprehensive Plan,0
55893,50,C2B,Airlines,21.5,SINGAPORE,Online,27,F,86.0,Bronze Plan,1
55305,60,LWC,Travel Agency,166.53,UNITED STATES,Online,365,F,256.2,Annual Travel Protect Gold,1
8923,41,JZI,Airlines,15.75,AUSTRALIA,Online,10,M,45.0,Value Plan,0
39234,25,CWT,Travel Agency,11.88,ITALY,Online,49,,-19.8,Rental Vehicle Excess Insurance,0
54235,36,EPX,Travel Agency,0.0,PHILIPPINES,Online,100,,20.0,2 way Comprehensive Plan,0
3770,28,C2B,Airlines,46.96,SINGAPORE,Online,367,F,187.85,Annual Silver Plan,1
3291,18,JZI,Airlines,24.15,AUSTRALIA,Online,76,M,0.0,Basic Plan,0
37625,38,CWT,Travel Agency,23.76,SPAIN,Online,46,,39.6,Rental Vehicle Excess Insurance,1
61158,35,EPX,Travel Agency,0.0,"TAIWAN, PROVINCE OF CHINA",Online,35,,15.0,Cancellation Plan,0
34953,36,EPX,Travel Agency,0.0,NEPAL,Online,170,,34.0,2 way Comprehensive Plan,0
40393,45,C2B,Airlines,20.38,SINGAPORE,Online,20,M,81.5,Silver Plan,1
61614,31,JZI,Airlines,9.1,CHINA,Online,28,M,26.0,Basic Plan,0
6982,36,EPX,Travel Agency,0.0,CHINA,Online,90,,28.0,Cancellation Plan,0
4849,74,EPX,Travel Agency,0.0,AUSTRALIA,Online,20,,17.0,Cancellation Plan,0
5958,51,JZI,Airlines,6.3,THAILAND,Online,10,F,18.0,Basic Plan,0
39685,39,C2B,Airlines,5.88,SINGAPORE,Online,6,M,23.5,Bronze Plan,1
47857,32,EPX,Travel Agency,0.0,CHINA,Online,83,,26.0,2 way Comprehensive Plan,0
58678,35,EPX,Travel Agency,0.0,JAPAN,Online,35,,53.0,Cancellation Plan,0
54504,57,C2B,Airlines,8.38,SINGAPORE,Online,32,F,33.5,Bronze Plan,1
56653,40,JZI,Airlines,7.7,THAILAND,Online,4,F,22.0,Basic Plan,0
34020,25,CWT,Travel Agency,23.76,UNITED KINGDOM,Online,179,,39.6,Rental Vehicle Excess Insurance,0
61526,35,EPX,Travel Agency,0.0,THAILAND,Online,7,,112.0,2 way Comprehensive Plan,0
5682,36,EPX,Travel Agency,0.0,SINGAPORE,Online,4,,10.0,Cancellation Plan,0
9700,44,CWT,Travel Agency,17.82,MALAYSIA,Online,16,,29.7,Rental Vehicle Excess Insurance,0
22235,36,EPX,Travel Agency,0.0,SINGAPORE,Online,2,,10.0,Cancellation Plan,0
4911,48,SSI,Airlines,0.43,SINGAPORE,Online,32,,1.54,Ticket Protector,0
31619,36,EPX,Travel Agency,0.0,CROATIA,Online,13,,20.0,1 way Comprehensive Plan,0
56133,33,C2B,Airlines,54.0,SINGAPORE,Online,365,M,216.0,Annual Silver Plan,1
36600,49,C2B,Airlines,8.38,SINGAPORE,Online,26,F,33.5,Silver Plan,0
39654,35,JZI,Airlines,7.7,THAILAND,Online,30,M,22.0,Basic Plan,0
15213,36,EPX,Travel Agency,0.0,THAILAND,Online,26,,24.0,2 way Comprehensive Plan,0
40754,29,C2B,Airlines,5.0,SINGAPORE,Online,10,F,20.0,Bronze Plan,0
33794,53,C2B,Airlines,57.13,SINGAPORE,Online,104,F,228.5,Silver Plan,1
24859,36,EPX,Travel Agency,0.0,CHINA,Online,8,,15.0,Cancellation Plan,0
28813,36,EPX,Travel Agency,0.0,UNITED KINGDOM,Online,88,,109.0,2 way Comprehensive Plan,0
37186,36,EPX,Travel Agency,0.0,HONG KONG,Online,8,,26.0,2 way Comprehensive Plan,0
31493,30,C2B,Airlines,2.88,SINGAPORE,Online,21,F,11.5,Bronze Plan,0
27491,36,EPX,Travel Agency,0.0,THAILAND,Online,14,,23.0,2 way Comprehensive Plan,0
19705,36,EPX,Travel Agency,0.0,"TAIWAN, PROVINCE OF CHINA",Online,29,,20.0,2 way Comprehensive Plan,0
51659,43,C2B,Airlines,54.0,SINGAPORE,Online,369,F,216.0,Annual Silver Plan,0
63182,118,JWT,Airlines,15.6,INDIA,Online,21,F,39.0,Value Plan,0
34439,35,EPX,Travel Agency,0.0,INDONESIA,Online,29,,38.0,2 way Comprehensive Plan,0
45296,46,JZI,Airlines,7.7,VIET NAM,Online,9,M,22.0,Basic Plan,0
46933,25,C2B,Airlines,6.75,SINGAPORE,Online,17,F,27.0,Bronze Plan,0
57004,37,C2B,Airlines,4.63,SINGAPORE,Online,2,F,18.5,Silver Plan,1
14287,36,EPX,Travel Agency,0.0,INDONESIA,Online,82,,10.0,Cancellation Plan,0
33736,36,EPX,Travel Agency,0.0,THAILAND,Online,7,,18.0,Cancellation Plan,0
1671,38,EPX,Travel Agency,0.0,MALAYSIA,Online,19,,10.0,Cancellation Plan,0
49565,59,JZI,Airlines,7.7,SRI LANKA,Online,10,F,22.0,Basic Plan,0
24153,24,C2B,Airlines,5.53,SINGAPORE,Online,31,F,22.1,Bronze Plan,1
61534,21,EPX,Travel Agency,0.0,UNITED STATES,Online,44,,43.0,Cancellation Plan,0
43387,38,CWT,Travel Agency,17.82,MALAYSIA,Online,3,,29.7,Rental Vehicle Excess Insurance,0
28186,36,EPX,Travel Agency,0.0,CHINA,Online,59,,18.0,Cancellation Plan,0
26009,25,EPX,Travel Agency,0.0,UNITED STATES,Online,101,,61.0,1 way Comprehensive Plan,0
53139,21,C2B,Airlines,15.6,SINGAPORE,Online,62,F,62.4,Silver Plan,1
13902,36,EPX,Travel Agency,0.0,VIET NAM,Online,6,,20.0,1 way Comprehensive Plan,0
6972,36,EPX,Travel Agency,0.0,CHINA,Online,14,,31.0,Cancellation Plan,1
21796,36,EPX,Travel Agency,0.0,ITALY,Online,40,,98.0,2 way Comprehensive Plan,0
56485,31,C2B,Airlines,16.75,SINGAPORE,Online,25,M,67.0,Bronze Plan,1
3495,36,EPX,Travel Agency,0.0,UNITED ARAB EMIRATES,Online,54,,39.0,2 way Comprehensive Plan,0
10647,36,EPX,Travel Agency,0.0,PORTUGAL,Online,50,,107.0,2 way Comprehensive Plan,0
40601,24,EPX,Travel Agency,0.0,INDONESIA,Online,27,,-18.0,Cancellation Plan,0
49182,29,C2B,Airlines,15.5,SINGAPORE,Online,73,F,62.0,Silver Plan,1
3240,36,EPX,Travel Agency,0.0,SINGAPORE,Online,28,,21.0,Cancellation Plan,0
7969,26,CWT,Travel Agency,35.64,UNITED KINGDOM,Online,78,,59.4,Rental Vehicle Excess Insurance,0
25144,34,C2B,Airlines,7.64,SINGAPORE,Online,39,F,30.55,Bronze Plan,1
55915,22,C2B,Airlines,5.63,SINGAPORE,Online,19,M,22.5,Silver Plan,1
18319,35,C2B,Airlines,63.21,SINGAPORE,Online,368,M,252.85,Annual Silver Plan,1
8549,36,EPX,Travel Agency,0.0,THAILAND,Online,53,,24.0,2 way Comprehensive Plan,1
